"id","title","production_countries"
121986,"Frances Ha","Brazil"
121986,"Frances Ha","United States of America"
868,"Tsotsi","South Africa"
10683,"Happiness","United States of America"
17995,"DysFunktional Family","United States of America"
246403,"Tusk","United States of America"
670,"Oldboy","South Korea"
35691,"Letters to God","United States of America"
49010,"Hobo with a Shotgun","United States of America"
49010,"Hobo with a Shotgun","Canada"
11229,"Freeway","United States of America"
22488,"Love's Abiding Joy","United States of America"
24469,"Fish Tank","United Kingdom"
24469,"Fish Tank","Netherlands"
82533,"Damsels in Distress","United States of America"
50942,"Creature","United States of America"
84174,"Bachelorette","United States of America"
34099,"Brave New Girl","United States of America"
79940,"Tim and Eric's Billion Dollar Movie","United States of America"
342,"Summer Storm","Germany"
38033,"Chain Letter","United States of America"
100975,"Just Looking","United States of America"
38541,"The Divide","Canada"
38541,"The Divide","Germany"
38541,"The Divide","United States of America"
234212,"Demonic","United Kingdom"
234212,"Demonic","United States of America"
27404,"My Big Fat Independent Movie","United States of America"
71866,"Tanner Hall","United States of America"
192210,"Open Road","Brazil"
192210,"Open Road","United States of America"
180296,"They Came Together","United States of America"
157058,"30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo","United States of America"
70006,"Never Back Down 2: The Beatdown","United States of America"
26039,"Point Blank","United States of America"
79587,"Four Single Fathers","United States of America"
79587,"Four Single Fathers","Italy"
176077,"Enter the Dangerous Mind","United States of America"
260947,"Something Wicked","United States of America"
342502,"AWOL-72","United States of America"
43213,"Chicago Overcoat","United States of America"
44594,"Barry Munday","United States of America"
666,"Central Station","Brazil"
248,"Pocketful of Miracles","United States of America"
325173,"Close Range","United States of America"
351043,"Amnesiac","United States of America"
43942,"Freakonomics","United States of America"
10226,"High Tension","France"
66942,"Griff the Invisible","Australia"
356483,"Unnatural","United States of America"
10476,"Hustle & Flow","United States of America"
239,"Some Like It Hot","United States of America"
10281,"Friday the 13th Part VII: The New Blood","United States of America"
630,"The Wizard of Oz","United States of America"
3034,"Young Frankenstein","United States of America"
13025,"Diary of the Dead","United States of America"
21461,"Lage Raho Munna Bhai","India"
55306,"Ulee's Gold","United States of America"
17264,"The Black Stallion","United States of America"
346081,"Sardaarji","India"
16016,"Journey to Saturn","Denmark"
15875,"Donovan's Reef","United States of America"
5900,"The Dress","Netherlands"
43306,"A Guy Named Joe","United States of America"
11072,"Blazing Saddles","United States of America"
9730,"Friday the 13th: The Final Chapter","United States of America"
209274,"Ida","Denmark"
209274,"Ida","France"
209274,"Ida","Poland"
209274,"Ida","United Kingdom"
26371,"Maurice","United Kingdom"
14137,"Beer League","United States of America"
291,"Riding Giants","France"
291,"Riding Giants","United States of America"
14139,"Timecrimes","Spain"
33106,"Silver Medalist","China"
8875,"Timber Falls","United States of America"
872,"Singin' in the Rain","United States of America"
72914,"Fat, Sick & Nearly Dead","United States of America"
72914,"Fat, Sick & Nearly Dead","Australia"
139038,"A Haunted House","United States of America"
126509,"2016: Obama's America","United States of America"
9591,"That Thing You Do!","United States of America"
10676,"Halloween III: Season of the Witch","United States of America"
1687,"Escape from the Planet of the Apes","United States of America"
24748,"Hud","United States of America"
181330,"Kevin Hart: Let Me Explain","United States of America"
468,"My Own Private Idaho","United States of America"
401,"Garden State","United States of America"
76,"Before Sunrise","Austria"
76,"Before Sunrise","Switzerland"
76,"Before Sunrise","United States of America"
50538,"Evil Words","Canada"
25636,"Jesus' Son","Canada"
25636,"Jesus' Son","United States of America"
19316,"Saving Face","United States of America"
21074,"Brick Lane","United Kingdom"
21074,"Brick Lane","India"
84329,"Robot & Frank","United States of America"
20,"My Life Without Me","Canada"
20,"My Life Without Me","Spain"
157386,"The Spectacular Now","United States of America"
13007,"Religulous","United States of America"
13518,"Fuel","United States of America"
46849,"Eye of the Dolphin","United States of America"
17334,"The Other End of the Line","India"
17334,"The Other End of the Line","United Kingdom"
17334,"The Other End of the Line","United States of America"
1698,"Anatomy","Germany"
20764,"Sleep Dealer","Mexico"
20764,"Sleep Dealer","United States of America"
45132,"Super","United States of America"
76706,"Christmas Mail","United States of America"
254472,"Stung","United States of America"
254472,"Stung","Germany"
332285,"Antibirth","United States of America"
49471,"Get on the Bus","United States of America"
13569,"Thr3e","Poland"
13569,"Thr3e","United States of America"
7512,"Idiocracy","United States of America"
356216,"The Rise of the Krays","United Kingdom"
11798,"This Is England","United Kingdom"
146631,"U.F.O.","United Kingdom"
43546,"Bathing Beauty","United States of America"
61038,"Go for It!","United States of America"
78373,"Dancer, Texas Pop. 81","United States of America"
17820,"Show Boat","United States of America"
283384,"The Calling","Canada"
283384,"The Calling","United States of America"
19933,"The Brave Little Toaster","United States of America"
756,"Fantasia","United States of America"
433715,"8 Days","United States of America"
9728,"Friday the 13th Part III","United States of America"
9731,"Friday the 13th: A New Beginning","United States of America"
9916,"The Last Sin Eater","United States of America"
309425,"Do You Believe?","United States of America"
14156,"Impact Point","United States of America"
43610,"The Valley of Decision","United States of America"
360339,"Eden","Malaysia"
360339,"Eden","Spain"
360339,"Eden","United States of America"
31163,"Chicken Tikka Masala","United Kingdom"
297621,"There's Always Woodstock","United States of America"
16205,"Jack Brooks: Monster Slayer","Canada"
887,"The Best Years of Our Lives","United States of America"
9517,"Bully","United Kingdom"
9517,"Bully","United States of America"
9517,"Bully","France"
6007,"Elling","Norway"
364083,"Mi America","United States of America"
8329,"[REC]","Spain"
347548,"Containment","United Kingdom"
322443,"The Timber","United States of America"
657,"From Russia with Love","United Kingdom"
28165,"The Toxic Avenger Part II","United States of America"
11561,"Sleeper","United States of America"
270303,"It Follows","United States of America"
11624,"Everything You Always Wanted to Know About Sex *But Were Afraid to Ask","United States of America"
595,"To Kill a Mockingbird","United States of America"
8810,"Mad Max 2: The Road Warrior","Australia"
12207,"The Legend of Drunken Master","Hong Kong"
226,"Boys Don't Cry","United States of America"
92182,"Silent House","France"
92182,"Silent House","United States of America"
582,"The Lives of Others","Germany"
72213,"Courageous","United States of America"
990,"The Hustler","United States of America"
55604,"Boom Town","United States of America"
9662,"The Triplets of Belleville","France"
9662,"The Triplets of Belleville","Belgium"
9662,"The Triplets of Belleville","Canada"
9662,"The Triplets of Belleville","United Kingdom"
20862,"Smoke Signals","Canada"
20862,"Smoke Signals","United States of America"
2771,"American Splendor","United States of America"
80,"Before Sunset","United States of America"
55,"Amores perros","Mexico"
11023,"Thirteen","United States of America"
33667,"Gentleman's Agreement","United States of America"
39013,"Winter's Bone","United States of America"
11194,"Touching the Void","United Kingdom"
43839,"Alexander's Ragtime Band","United States of America"
1382,"Me and You and Everyone We Know","United States of America"
44639,"Inside Job","United States of America"
301351,"We Are Your Friends","United Kingdom"
301351,"We Are Your Friends","United States of America"
301351,"We Are Your Friends","France"
4816,"Ghost Dog: The Way of the Samurai","United States of America"
7873,"Harsh Times","United States of America"
331190,"Captive","United States of America"
15186,"Full Frontal","United States of America"
17994,"Witchboard","United Kingdom"
17994,"Witchboard","United States of America"
1378,"Shortbus","United States of America"
8885,"Waltz with Bashir","Israel"
8885,"Waltz with Bashir","France"
8885,"Waltz with Bashir","Germany"
250124,"The Diary of a Teenage Girl","United States of America"
14284,"In the Shadow of the Moon","United Kingdom"
14284,"In the Shadow of the Moon","United States of America"
57120,"Meek's Cutoff","United States of America"
12228,"Inside Deep Throat","United States of America"
22617,"Dinner Rush","United States of America"
42889,"The Virginity Hit","United States of America"
10656,"Subway","France"
24363,"House of D","United States of America"
13121,"Teeth","United States of America"
24746,"Six-String Samurai","United States of America"
12109,"It's All Gone Pete Tong","Canada"
12109,"It's All Gone Pete Tong","United Kingdom"
27023,"Saint John of Las Vegas","United States of America"
22913,"24 7: Twenty Four Seven","United Kingdom"
273899,"Stonewall","United States of America"
20653,"Roadside Romeo","India"
20653,"Roadside Romeo","United States of America"
171759,"The Lost Medallion: The Adventures of Billy Stone","United States of America"
206296,"The Last Five Years","United States of America"
35219,"The Missing Person","United States of America"
28260,"Return of the Living Dead 3","United States of America"
7515,"London","United Kingdom"
7515,"London","United States of America"
13075,"Sherrybaby","United States of America"
335866,"Circle","United States of America"
13510,"Eden Lake","United Kingdom"
215881,"Plush","United States of America"
18238,"Lesbian Vampire Killers","United Kingdom"
22600,"Gangster's Paradise: Jerusalema","South Africa"
12612,"Freeze Frame","United Kingdom"
12612,"Freeze Frame","Ireland"
50698,"Grave Encounters","Canada"
50698,"Grave Encounters","United States of America"
115210,"Stitches","Ireland"
34335,"Nine Dead","United States of America"
459488,"To Be Frank, Sinatra at 100","United Kingdom"
11302,"Bananas","United States of America"
119458,"Supercapitalist","United States of America"
119458,"Supercapitalist","Hong Kong"
20406,"Rockaway","United States of America"
